Stefano Lentini
Stefan Olsdal 
Stephan Jenkins 
Stephen Carpenter 
Stephen Caudel
Stephen Christian 
Stephen Cochran
Stephen Egerton 
Stephen Malkmus 
Stephen Stills 
Sterling Morrison 
Steve Albini 
Steve Bartek 
Steve Clark 
Steve Conte 
Steve Cradock
Steve Diggle 
Steve Earle
Steve Gaines 
Steve Hackett 
Steve Hillage
Steve Howe 
Steve Hunter 
Steve Jones 
Steve Lukather 
Steve Marker 
Steve Marriott 
Steve Mazur 
Steve Miller 
Steve Morse 
Steven Drozd 
Steven Page 
Steven Wilson 
Steve Ouimette
Steve Rothery 
Steve Stevens 
Steve Swanson
Steve The Colonel Cropper 
Steve Turner 
Steve Vai 
Steve Van Zandt 
Steve White 
Steve Winwood 
Stevie Jackson 
Stevie Ray Vaughan 
Stevie Salas 
Stone Gossard 
Stuart Adamson 
Sue Foley
Sugizo 
Sully Erna 
Sungha Jung
Sunil Ganguly
Susanna Hoffs 
Suzanne Vega
Syd Barrett 
Synyster Gates 
Taj Mahal 
Taka Hirose 
Tak Matsumoto 
Tal Farlow
Taylor Swift
Taylor York 
T-Bone Walker
Ted Nugent 
Teppei Teranishi 
Terje Rypdal
Terry Balsamo 
Terry Britten
Terry Kath 
Teye
The Edge 
Thomas Bredahl 
Thomas Leeb
Thomas Thacker 
Thom Bresh
Thom Yorke 
Thurston Moore 
Tim Armstrong 
Tim Farriss 
Tim Gane 
Tim McGraw
Tim McIlrath 
Timo Tolkki 
Tim Renwick 
Tim Reynolds 
Tim Sköld 
Tim Sparks
Tim Weed
Tim Wheeler 
Tito Jackson 
Tito Larriva 
Toby Keith
Todd Fancey 
Todd Grubbs
Todd Rundgren 
Todd Sharpville
Tomatito
Tom DeLonge 
Tom Denney 
Tom Dumont 
Tom Fletcher 
Tom Fogerty 
Tom Hingley 
Tom Johnston 
Tom Morello 
Tommy Bolin 
Tommy Denander 
Tommy Emmanuel
Tommy Sands 
Tommy Shannon
Tommy Shaw 
Tommy Steele
Tommy Thayer 
Tomo Miličević 
Tomoyasu Hotei 
Tom Paxton
Tom Petty 
Tom Scholz 
Tom Smothers
Tom Verlaine 
Tony Blair
Tony Bourge 
Tony Hicks
Tony Iommi 
Tony James 
Tony MacAlpine
Tony McManus
Tony McPhee 
Tony Rice
Tony Rombola 
Toots Thielemans
Toquinho
Toti Soler
Trace Cyrus
Tracii Guns 
Travis Stever 
Trent Reznor 
Trevor Rabin 
Trey Anastasio 
Trey Gunn 
Trey Spruance 
Tripp Eisen 
Troy McLawhorn 
Troy Van Leeuwen 
Tweet 
Tyler Hilton
Tyler Joseph 
Ty Tabor 
Uli Jon Roth 
Uri Frost 
Vaden Todd Lewis 
Val Ramos
Vance DeGeneres 
Vernon Reid 
Vic Briggs 
Vicente Amigo
Vicki Genfan
Vicki Peterson 
Viktor Vidović
Vince Gill 
Vince White 
Vini Reilly 
Vinnie Moore 
Vinnie Vincent 
Vinny Burns 
Vito Bratta 
Vivian Campbell 
Vlatko Stefanovski 
Waddy Wachtel
Wade MacNeil 
Walter Becker 
Warren Barfield
Warren DeMartini 
Warren Fitzgerald 
Warren Haynes 
Wayne Hussey 
Wayne Johnson 
Wayne Kramer 
Wayne Static 
Webb Wilder
Wendy Melvoin
Wes Borland 
Wes Montgomery
Wes Scantlin 
Wilko Johnson 
Will Boyd 
William Ackerman
William DuVall 
Willie Nelson
Willie Nile
Wolf Hoffmann 
Wolf Mail
Wyclef Jean
Xavier Moyano
Yael Yuzon 
Yağmur Sarıgül 
Yamandu Costa
Yannis Philippakis 
Yavuz Çetin
Yngwie Malmsteen
Yosi Piamenta 
YUI
Yumi Yoshimura 
Yuri Landman
Zach Blair 
Zach Filkins 
Zach Myers 
Zacky Vengeance 
Zakk Wylde 
Zal Cleminson 
